"Year"	"Country"	"ResName"	"Spls."	"Spls%"	"Res."	"Res%"	"Vio."	"Vio%"
"2023"	"Lebanon"	"CLOPYRALID"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CLOQUINTOCET-MEXYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CLOTHIANIDIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"COUMAPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"COUMOXYSTROBIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CRIMIDINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CROTOXYPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CRUFOMATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CUMYLURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYANAZINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYANOFENPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYANOPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYANTRANILIPROLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYAZOFAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYBUTRYNE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYCLAFURAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYCLOATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYCLOXYDIME"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYCLURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYENOPYRAFEN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYETPYRAFEN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYFLUFENAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYFLUMETOFEN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYFLUTHRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYHALODIAMIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYHALOFOP BUTYL ESTER"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYHALOTHRIN, GAMMA-"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYMIAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYMOXANIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYPERMETHRIN"	8	100.00	1	13.00	0	0.00
"2023"	"Lebanon"	"CYPHENOTHRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYPRAZINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYPROCONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYPRODINIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYPROFURAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYROMAZINE (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"CYTHIOATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DAZOMET"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DCPA"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DDT (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DEF"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DELTAMETHRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DEMEPHION"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DEMETON-O (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DEMETON-S"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DEMETON-S SULFONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DESETHYL ATRAZINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DESMEDIPHAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DESMETHYL DIPHENAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DESMETRYN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIAFENTHIURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIALIFOR"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIALLATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIAMIDAFOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIAZINON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICAMBA"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICAPTHON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLOBENIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLOBENTIAZOX"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLOFENTHION"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLOFLUANID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLORMATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLOROBENZOPHENONE, O,P -"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLOROBENZOPHENONE, P,P'-"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLOROPHEN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLORPROP"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICHLORVOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICLOBUTRAZOL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICLOCYMET"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICLOFOP"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICLOFOP-METHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICLOMEZINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICLORAN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICLOROMEZOTIAZ"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICOFOL (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICROTOPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICRYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DICYCLANIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIELDRIN (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIETHATYL-ETHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIETHOFENCARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIFENOCONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIFENOXURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIFLOVIDAZIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIFLUBENZURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIFLUFENICAN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIFLUFENZOPYR"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIFLUMETORIM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMEFLUTHRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMEFOX"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMEPIPERATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETHACHLONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETHACHLOR"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETHAMETRYN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETHENAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETHIPIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETHIRIMOL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETHOATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETHOMORPH"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMETILAN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMOXYSTROBIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIMPROPYRIDAZ"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DINICONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DINITRAMINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DINOBUTON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DINOCAP"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DINOSEB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DINOTEFURAN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DINOTERB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIOFENOLAN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIOTHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIOXACARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIOXATHION"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIPHENAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIPHENYLAMINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIPROPETRYN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DISULFOTON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DISULFOTON SULFONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DITALIMFOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DITHIOPYR"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DIURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DMST (TOLYFLUANID METAB)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DODEMORPH"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DODINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"DRAZOXOLON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"EDIFENPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"EMAMECTIN BENZOATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"EMPENTHRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ENDOSULFAN (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ENDRIN (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ENOXASTROBIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"EPN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"EPOXICONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"EPTC"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ERBON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ESFENVALERATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ESPROCARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETACONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHABOXAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHALFLURALIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHIOFENCARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHIOLATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHION"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHIPROLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHIRIMOL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHOFUMESATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHOPROP"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHOXYQUIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETHYCHLOZATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETOBENZANID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETOFENPROX"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETOXAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETRIDIAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ETRIMFOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FAMOXADONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FAMPHUR (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENAMIDONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENAMINOSTROBIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENAMIPHOS (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENARIMOL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENAZAFLOR"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENAZAQUIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENBUCONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENBUTATIN OXIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENCLORIM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENFURAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENHEXAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENITROTHION"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENOBUCARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENOTHIOCARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENOXANIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENOXAPROP-ETHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENOXYCARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENPICLONIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENPROPATHRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENPROPIDIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENPROPIMORPH"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENPYRAZAMINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENPYROXIMATE, E-"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENSON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENSULFOTHION (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENTHION (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FENVALERATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FERIMZONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FIPRONIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLAMPROP-ISOPROPYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLAMPROP-METHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLOMETOQUIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLONICAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUACRYPYRIM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUAZIFOP-P-BUTYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUAZINAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUAZOLATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUAZURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUBENDIAMIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUBENZIMINE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUCHLORALIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUCYCLOXURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUCYTHRINATE (PAYOFF)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUDIOXONIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUENSULFONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUFENACET"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUFENOXURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUFENOXYSTROBIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUFENPYR ETHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUFIPROLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUINDAPYR"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUMETRALIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUMETSULAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUMICLORAC-PENTYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUMIOXAZIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUMORPH"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOMETURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOPICOLIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOPIMOMIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOPYRAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUORANTHENE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUORENE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOROCHLORIDONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUORODIFEN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOROGLYCOFEN-ETHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOROIMIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOTRIMAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUOXASTROBIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUPYRADIFURONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUPYRIMIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUQUINCONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLURIDONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUROXYPYR"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLURPRIMIDOL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLURTAMONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUSILAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUTHIACET-METHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUTIANIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUTOLANIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUTRIAFOL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUVALINATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUXAMETAMIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FLUXAPYROXAD"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FOLPET"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FOMESAFEN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FONOFOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FORCHLORFENURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FORMETANATE HYDROCHLORIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FORMOTHION"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FOSTHIAZATE (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FOSTHIETAN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FUBERIDAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FURALAXYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FURAMETPYR"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FURATHIOCARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FURILAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"FURMECYCLOX"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"GARDONA (TETRACHLORVINPHOS)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"GLUFOSINATE"	2	25.00	0	0.00	0	0.00
"2023"	"Lebanon"	"GLYPHOSATE"	2	25.00	0	0.00	0	0.00
"2023"	"Lebanon"	"GRISEOFULVIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HALAUXIFEN-METHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HALFENPROX"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HALOFENOZIDE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HALOXYFOP"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HALOXYFOP-METHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEPTACHLOR (TOTAL)"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEPTENOPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEXACHLOROBENZENE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEXACHLOROBUTADIENE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEXACHLOROPHENE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEXACONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEXAFLUMURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEXAZINONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HEXYTHIAZOX"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HYDRAMETHYLNON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"HYDROPRENE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IBP"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMAZALIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMAZAMETHABENZ"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMAZAMETHABENZ METHYL ESTER"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMAZAMOX"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMAZAPIC"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMAZAPYR"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMAZAQUIN"	6	75.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMAZETHAPYR"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMIBENCONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMIDACLOPRID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IMIPROTHRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"INDANOFAN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"INDAZIFLAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"INDOXACARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"INPYRFLUXAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IOXYNIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IPCONAZOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IPFENCARBAZONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IPFLUFENOQUIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IPRODIONE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IPROVALICARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISAZOFOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOBENZAN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOCARBAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOCARBOPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISODRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOFENPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOFETAMID"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOFLUCYPRAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOMETHIOZIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOPROCARB"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOPROPALIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOPROTHIOLANE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOPROTURON"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOPYRAZAM"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOTIANIL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOXADIFEN-ETHYL"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOXAFLUTOLE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"ISOXATHION"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"IVERMECTIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"JODFENPHOS"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"KADETHRIN"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"KARBUTILATE"	8	100.00	0	0.00	0	0.00
"2023"	"Lebanon"	"KINOPRENE"	8	100.00	0	0.00	0	0.00
